# craftroster-verified-legacy-skill-content-v1
# digest-namespace: craftroster-skill-content-v1
# history-range: 3e5d15ebf81bcdc53bf187cad734020875e4d560^..e66a7ff4f6978f430cfccae34a7f7018e5d20498
# skills: 213
# entries: 370
jquery-4-migration	38930c1e354ebbb3ab12f7b8bbf9cb237e684c079f4c4585e7163c1a03563660
jquery-development	76fbd99b4d1d596b4a1f8e4ac0bcd3838cf78df7040749b543d79b8a976037d1
jquery-development	d239166a4b28389bcfb5930d1d41b8e9b3ffced0b4ee3a8145c9b31ab89de349
jquery-version-migration	e17f48842ea612e2be2f38e65ff9760303f39c88e354909710eec7031d68de27
jvm-build-tooling	7755cbb957d9473a868b122692e3863dfd69957761bddd70d15a21089f8ece9b
jvm-build-tooling	c01beb8b755c0ed05e73d360f2cc27563540da17c2afdfdae93ebd18e959f0fc
karpathy-guidelines	839f65678d319e2ba492d02931e2e451fe619a3ee024d62e9659039894393aeb
karpathy-guidelines	f47e4c606559202d30917ae2883571d06abf9bf3071d26e9705be00c58c1e7a1
kubernetes-operations	08d24a7d382d96533b00fc66a0c776aaa3ac83e6805529501ae2eb2e992da439
kubernetes-operations	525ed8cd35097a85eca932ae21b0590b29734415cd5422197cabc5f95eeee1b6
legacy-frontend-modernization	e5f39d4a3dab88a2add93228c41f574965f372651ecc044cd1f1e43f3211f5f4
llm-application-delivery-workflow	22764b71a2285d0f34b3bfa1932985fe98ec0cf1940976164f84b632b2ad7320
llm-evals	6d744fd813518b15a1f6ecf673951e000f55c31675dbd148b78ffc52e4336d9b
llm-evals	a5318b69233424195447d5110ad27155095b68f9d4631491768fb2676db259aa
lobe-icons-usage	3ab7099dfa7cb393bb8579e76058b710690b73abff0329af74d1f3d5a608784a
lobe-icons-usage	4db5a20f9fdf096583cd7ae998794497bb22c0762d0569cf5743be831d3cc769
lobe-ui-development	affd62a6ffaf06212c2ac2b8249fc122e1ecc2ae5e9be6c657931c5f2158d26e
lobe-ui-development	cc40af76a5a3412b2faf3522881cb9c6523aad774fc5e3933394d04238427096
logging-patterns	9e8fa759a6d5728515a6712deb75c0bfe17afc40a0176440ba31bc10ba024bcf
logo-design	2637725aff0100fd81d3c43ff06c141ed6c58269fc875282548fdf19195fe493
logo-design	6a64cb5c0202c1e97e1a89d137f2a7c1f79b70c7995bd4dd8f33501a1f391e68
markdown-writer	723a056ef4cfc9a46cf06c4c049f6a70d70d2ca56f75dc648160badf2025f68f
markdown-writer	a2ea76cc1476011ff45320cf656e4b618163e5c133589426facb6ffcdb0a649e
markdown-writer	d1b25a5a0e04a63cf4958dc53259234bdc4ad4526da98ad37a6ab099030c5ea3
markdown-writer	d9d8d45964ca1442a14a2cf3f088b9a7a6509f3b2141af1389e90cf60d330b2c
market-research	19c7f7c15fdcbca9bf12b421087f0d9ac4375bca60de99c07271d7e74c70c937
mcp-creator-design	2b2c8d06a689e4e2d5663aac75c629a169802b08dfba5c27c2efe6e021833f01
mcp-creator-design	6a9be49a411227f27a71ffbee93fcdb8a2ccf2c7b6e8aa6778b938c5917bb0fb
mcp-ops	c5dab46b32a8274a2d9ff03233668173410ea25d6b95dc20faac07638ba0698e
mobile-app-testing	e2593f393f146098e5c1f3e00fe394cb1791bc6cc617f8ad63004f38b7d47f69
mongodb-development	1ce6e3b17939e1268dfc95c287ec40855b74ab75f4c1c3fcc66635280fa4e849
multi-session-planning	20d38551fe56c8ffcb27a02debfd3afe2d9cccf6f6836cc29a545daee37fe7e3
mybatis-development	1f057ab750ab03836f56b1d2ea56872a319e802098c6baf4e81e7414234ad349
mybatis-development	20e2fbab06a252b88065c0364d55d530df534dbfa1e29d1cea7239bfb0ee6f1f
nextjs-development	40c16ab6514b5b5f5d894d1bf49224ac86c77bc75dc379d7d4cd9f696eda1385
nuxt-development	1151b15a857ffe1ad15d7808bf097f12e318699a47d41330ad0481c8884ccbb3
nuxt-development	4091ae8683c7881536b3e5b29445f9b03c0544ba76ba2f0849033924c2f8b65d
